,Unnamed: 0,year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode
368,30334,2008,VIRGINIA,VA,KING GEORGE,51099,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,5888,10474,20220315,TOTAL
369,30474,2008,VIRGINIA,VA,ALEXANDRIA,51510,US PRESIDENT,BARACK OBAMA,DEMOCRAT,50473,70364,20220315,TOTAL
370,30241,2008,VIRGINIA,VA,CARROLL,51035,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,8187,12579,20220315,TOTAL
371,30486,2008,VIRGINIA,VA,CHARLOTTESVILLE,51540,US PRESIDENT,BARACK OBAMA,DEMOCRAT,15705,20044,20220315,TOTAL
372,30280,2008,VIRGINIA,VA,FLOYD,51063,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,4441,7516,20220315,TOTAL
373,30543,2008,VIRGINIA,VA,NEWPORT NEWS,51700,US PRESIDENT,BARACK OBAMA,DEMOCRAT,51972,81295,20220315,TOTAL
374,30450,2008,VIRGINIA,VA,SUSSEX,51183,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3301,5363,20220315,TOTAL
375,30340,2008,VIRGINIA,VA,LANCASTER,51103,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,3647,6938,20220315,TOTAL
376,30364,2008,VIRGINIA,VA,MIDDLESEX,51119,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,3545,6006,20220315,TOTAL
377,30501,2008,VIRGINIA,VA,EMPORIA,51595,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1702,2617,20220315,TOTAL
378,30202,2008,VIRGINIA,VA,AMHERST,51009,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,8470,14700,20220315,TOTAL
379,30205,2008,VIRGINIA,VA,APPOMATTOX,51011,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,4903,7630,20220315,TOTAL
380,30217,2008,VIRGINIA,VA,BEDFORD,51019,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,24420,35830,20220315,TOTAL
381,30313,2008,VIRGINIA,VA,HANOVER,51085,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,37344,56248,20220315,TOTAL
382,30385,2008,VIRGINIA,VA,ORANGE,51137,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,8506,15801,20220315,TOTAL
383,30522,2008,VIRGINIA,VA,HARRISONBURG,51660,US PRESIDENT,BARACK OBAMA,DEMOCRAT,8444,14675,20220315,TOTAL
384,30192,2008,VIRGINIA,VA,ALBEMARLE,51003,US PRESIDENT,BARACK OBAMA,DEMOCRAT,29792,50984,20220315,TOTAL
385,30253,2008,VIRGINIA,VA,CLARKE,51043,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,3840,7431,20220315,TOTAL
386,30229,2008,VIRGINIA,VA,BUCHANAN,51027,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,4541,8734,20220315,TOTAL
387,39562,2012,VIRGINIA,VA,AUGUSTA,51015,US PRESIDENT,MITT ROMNEY,REPUBLICAN,23624,33672,20220315,TOTAL
388,39835,2012,VIRGINIA,VA,BUENA VISTA,51530,US PRESIDENT,MITT ROMNEY,REPUBLICAN,1564,2526,20220315,TOTAL
389,39718,2012,VIRGINIA,VA,MONTGOMERY,51121,US PRESIDENT,MITT ROMNEY,REPUBLICAN,20006,41009,20220315,TOTAL
390,39607,2012,VIRGINIA,VA,CRAIG,51045,US PRESIDENT,MITT ROMNEY,REPUBLICAN,1757,2667,20220315,TOTAL
391,39598,2012,VIRGINIA,VA,CHARLOTTE,51037,US PRESIDENT,MITT ROMNEY,REPUBLICAN,3311,5898,20220315,TOTAL
392,39870,2012,VIRGINIA,VA,HAMPTON,51650,US PRESIDENT,BARACK OBAMA,DEMOCRAT,46966,66490,20220315,TOTAL
393,39673,2012,VIRGINIA,VA,HIGHLAND,51091,US PRESIDENT,MITT ROMNEY,REPUBLICAN,924,1413,20220315,TOTAL
394,39823,2012,VIRGINIA,VA,YORK,51199,US PRESIDENT,MITT ROMNEY,REPUBLICAN,20204,33953,20220315,TOTAL
395,39811,2012,VIRGINIA,VA,WASHINGTON,51191,US PRESIDENT,MITT ROMNEY,REPUBLICAN,18141,25632,20220315,TOTAL
396,39817,2012,VIRGINIA,VA,WISE,51195,US PRESIDENT,MITT ROMNEY,REPUBLICAN,11076,15018,20220315,TOTAL
397,39808,2012,VIRGINIA,VA,WARREN,51187,US PRESIDENT,MITT ROMNEY,REPUBLICAN,9869,16698,20220315,TOTAL
398,39840,2012,VIRGINIA,VA,CHESAPEAKE,51550,US PRESIDENT,BARACK OBAMA,DEMOCRAT,55052,110425,20220315,TOTAL
399,39901,2012,VIRGINIA,VA,NORTON,51720,US PRESIDENT,MITT ROMNEY,REPUBLICAN,895,1492,20220315,TOTAL
400,39775,2012,VIRGINIA,VA,ROCKINGHAM,51165,US PRESIDENT,MITT ROMNEY,REPUBLICAN,24186,34866,20220315,TOTAL
401,39922,2012,VIRGINIA,VA,SALEM,51775,US PRESIDENT,MITT ROMNEY,REPUBLICAN,7299,12318,20220315,TOTAL
402,39820,2012,VIRGINIA,VA,WYTHE,51197,US PRESIDENT,MITT ROMNEY,REPUBLICAN,8324,12358,20220315,TOTAL
403,39897,2012,VIRGINIA,VA,NORFOLK,51710,US PRESIDENT,BARACK OBAMA,DEMOCRAT,62687,87043,20220315,TOTAL
404,39730,2012,VIRGINIA,VA,NORTHUMBERLAND,51133,US PRESIDENT,MITT ROMNEY,REPUBLICAN,4310,7558,20220315,TOTAL
405,39594,2012,VIRGINIA,VA,CHARLES CITY,51036,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2772,4232,20220315,TOTAL
406,39582,2012,VIRGINIA,VA,BUCKINGHAM,51029,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3750,7457,20220315,TOTAL
407,39700,2012,VIRGINIA,VA,LOUISA,51109,US PRESIDENT,MITT ROMNEY,REPUBLICAN,9215,16452,20220315,TOTAL
408,39868,2012,VIRGINIA,VA,GALAX,51640,US PRESIDENT,MITT ROMNEY,REPUBLICAN,1332,2277,20220315,TOTAL
409,39649,2012,VIRGINIA,VA,GOOCHLAND,51075,US PRESIDENT,MITT ROMNEY,REPUBLICAN,8448,13315,20220315,TOTAL
410,39781,2012,VIRGINIA,VA,SCOTT,51169,US PRESIDENT,MITT ROMNEY,REPUBLICAN,7439,9992,20220315,TOTAL
411,39915,2012,VIRGINIA,VA,RICHMOND,51760,US PRESIDENT,BARACK OBAMA,DEMOCRAT,75921,97569,20220315,TOTAL
412,39936,2012,VIRGINIA,VA,WILLIAMSBURG,51830,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4903,7748,20220315,TOTAL
413,39864,2012,VIRGINIA,VA,FREDERICKSBURG,51630,US PRESIDENT,BARACK OBAMA,DEMOCRAT,7131,11437,20220315,TOTAL
414,39769,2012,VIRGINIA,VA,ROANOKE,51161,US PRESIDENT,MITT ROMNEY,REPUBLICAN,31624,51217,20220315,TOTAL
415,39876,2012,VIRGINIA,VA,HOPEWELL,51670,US PRESIDENT,BARACK OBAMA,DEMOCRAT,5179,9031,20220315,TOTAL
416,39634,2012,VIRGINIA,VA,FLUVANNA,51065,US PRESIDENT,MITT ROMNEY,REPUBLICAN,6678,12749,20220315,TOTAL
417,39927,2012,VIRGINIA,VA,SUFFOLK,51800,US PRESIDENT,BARACK OBAMA,DEMOCRAT,24267,42566,20220315,TOTAL
418,39883,2012,VIRGINIA,VA,LYNCHBURG,51680,US PRESIDENT,MITT ROMNEY,REPUBLICAN,19806,36448,20220315,TOTAL
419,39574,2012,VIRGINIA,VA,BOTETOURT,51023,US PRESIDENT,MITT ROMNEY,REPUBLICAN,12479,18241,20220315,TOTAL
420,39790,2012,VIRGINIA,VA,SOUTHAMPTON,51175,US PRESIDENT,MITT ROMNEY,REPUBLICAN,4733,9264,20220315,TOTAL
421,39750,2012,VIRGINIA,VA,PRINCE EDWARD,51147,US PRESIDENT,BARACK OBAMA,DEMOCRAT,5132,9239,20220315,TOTAL
422,39931,2012,VIRGINIA,VA,VIRGINIA BEACH,51810,US PRESIDENT,MITT ROMNEY,REPUBLICAN,99291,196641,20220315,TOTAL
423,39858,2012,VIRGINIA,VA,FALLS CHURCH,51610,US PRESIDENT,BARACK OBAMA,DEMOCRAT,5015,7276,20220315,TOTAL
424,39784,2012,VIRGINIA,VA,SHENANDOAH,51171,US PRESIDENT,MITT ROMNEY,REPUBLICAN,12538,19373,20220315,TOTAL
425,39558,2012,VIRGINIA,VA,ARLINGTON,51013,US PRESIDENT,BARACK OBAMA,DEMOCRAT,81269,117608,20220315,TOTAL
426,39661,2012,VIRGINIA,VA,HALIFAX,51083,US PRESIDENT,MITT ROMNEY,REPUBLICAN,8694,16692,20220315,TOTAL
427,39709,2012,VIRGINIA,VA,MATHEWS,51115,US PRESIDENT,MITT ROMNEY,REPUBLICAN,3488,5374,20220315,TOTAL
428,39745,2012,VIRGINIA,VA,PITTSYLVANIA,51143,US PRESIDENT,MITT ROMNEY,REPUBLICAN,19263,30681,20220315,TOTAL
429,39616,2012,VIRGINIA,VA,DICKENSON,51051,US PRESIDENT,MITT ROMNEY,REPUBLICAN,4274,6904,20220315,TOTAL
430,39726,2012,VIRGINIA,VA,NORTHAMPTON,51131,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3741,6491,20220315,TOTAL
431,39694,2012,VIRGINIA,VA,LEE,51105,US PRESIDENT,MITT ROMNEY,REPUBLICAN,6847,9598,20220315,TOTAL
432,39832,2012,VIRGINIA,VA,BRISTOL,51520,US PRESIDENT,MITT ROMNEY,REPUBLICAN,4780,7387,20220315,TOTAL
433,39655,2012,VIRGINIA,VA,GREENE,51079,US PRESIDENT,MITT ROMNEY,REPUBLICAN,5569,9023,20220315,TOTAL
434,39643,2012,VIRGINIA,VA,GILES,51071,US PRESIDENT,MITT ROMNEY,REPUBLICAN,4660,7558,20220315,TOTAL
435,39798,2012,VIRGINIA,VA,SURRY,51181,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2576,4308,20220315,TOTAL
436,39588,2012,VIRGINIA,VA,CAROLINE,51033,US PRESIDENT,BARACK OBAMA,DEMOCRAT,7276,13652,20220315,TOTAL
437,39813,2012,VIRGINIA,VA,WESTMORELAND,51193,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4295,8120,20220315,TOTAL
438,39844,2012,VIRGINIA,VA,COLONIAL HEIGHTS,51570,US PRESIDENT,MITT ROMNEY,REPUBLICAN,5941,8624,20220315,TOTAL
439,39657,2012,VIRGINIA,VA,GREENSVILLE,51081,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3135,4926,20220315,TOTAL
440,39682,2012,VIRGINIA,VA,KING AND QUEEN,51097,US PRESIDENT,MITT ROMNEY,REPUBLICAN,1865,3655,20220315,TOTAL
441,39903,2012,VIRGINIA,VA,PETERSBURG,51730,US PRESIDENT,BARACK OBAMA,DEMOCRAT,14283,15908,20220315,TOTAL
442,39666,2012,VIRGINIA,VA,HENRICO,51087,US PRESIDENT,BARACK OBAMA,DEMOCRAT,89594,162241,20220315,TOTAL
443,39885,2012,VIRGINIA,VA,MANASSAS,51683,US PRESIDENT,BARACK OBAMA,DEMOCRAT,8478,15200,20220315,TOTAL
444,39613,2012,VIRGINIA,VA,CUMBERLAND,51049,US PRESIDENT,MITT ROMNEY,REPUBLICAN,2538,5048,20220315,TOTAL
445,39547,2012,VIRGINIA,VA,ALLEGHANY,51005,US PRESIDENT,MITT ROMNEY,REPUBLICAN,3595,7173,20220315,TOTAL
446,39610,2012,VIRGINIA,VA,CULPEPER,51047,US PRESIDENT,MITT ROMNEY,REPUBLICAN,11580,20211,20220315,TOTAL
447,39624,2012,VIRGINIA,VA,FAIRFAX,51059,US PRESIDENT,BARACK OBAMA,DEMOCRAT,315273,529287,20220315,TOTAL
448,39733,2012,VIRGINIA,VA,NOTTOWAY,51135,US PRESIDENT,MITT ROMNEY,REPUBLICAN,3409,6846,20220315,TOTAL
449,39621,2012,VIRGINIA,VA,ESSEX,51057,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3016,5675,20220315,TOTAL
450,39846,2012,VIRGINIA,VA,COVINGTON,51580,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1319,2330,20220315,TOTAL
451,39754,2012,VIRGINIA,VA,PRINCE GEORGE,51149,US PRESIDENT,MITT ROMNEY,REPUBLICAN,8879,16046,20220315,TOTAL
452,39676,2012,VIRGINIA,VA,ISLE OF WIGHT,51093,US PRESIDENT,MITT ROMNEY,REPUBLICAN,11802,20827,20220315,TOTAL
453,39763,2012,VIRGINIA,VA,RAPPAHANNOCK,51157,US PRESIDENT,MITT ROMNEY,REPUBLICAN,2311,4357,20220315,TOTAL
454,39720,2012,VIRGINIA,VA,NELSON,51125,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4171,8250,20220315,TOTAL
455,39742,2012,VIRGINIA,VA,PATRICK,51141,US PRESIDENT,MITT ROMNEY,REPUBLICAN,5622,8259,20220315,TOTAL
456,39541,2012,VIRGINIA,VA,ACCOMACK,51001,US PRESIDENT,MITT ROMNEY,REPUBLICAN,8213,16051,20220315,TOTAL
457,39793,2012,VIRGINIA,VA,SPOTSYLVANIA,51177,US PRESIDENT,MITT ROMNEY,REPUBLICAN,31844,57974,20220315,TOTAL
458,39628,2012,VIRGINIA,VA,FAUQUIER,51061,US PRESIDENT,MITT ROMNEY,REPUBLICAN,21034,35555,20220315,TOTAL
459,39576,2012,VIRGINIA,VA,BRUNSWICK,51025,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4994,8037,20220315,TOTAL
460,39601,2012,VIRGINIA,VA,CHESTERFIELD,51041,US PRESIDENT,MITT ROMNEY,REPUBLICAN,90934,170988,20220315,TOTAL
461,39934,2012,VIRGINIA,VA,WAYNESBORO,51820,US PRESIDENT,MITT ROMNEY,REPUBLICAN,4790,8791,20220315,TOTAL
462,39571,2012,VIRGINIA,VA,BLAND,51021,US PRESIDENT,MITT ROMNEY,REPUBLICAN,2144,2948,20220315,TOTAL
463,39646,2012,VIRGINIA,VA,GLOUCESTER,51073,US PRESIDENT,MITT ROMNEY,REPUBLICAN,12137,19283,20220315,TOTAL
464,39703,2012,VIRGINIA,VA,LUNENBURG,51111,US PRESIDENT,MITT ROMNEY,REPUBLICAN,2969,5734,20220315,TOTAL
465,39739,2012,VIRGINIA,VA,PAGE,51139,US PRESIDENT,MITT ROMNEY,REPUBLICAN,6344,10228,20220315,TOTAL
466,39787,2012,VIRGINIA,VA,SMYTH,51173,US PRESIDENT,MITT ROMNEY,REPUBLICAN,8379,12777,20220315,TOTAL
467,39706,2012,VIRGINIA,VA,MADISON,51113,US PRESIDENT,MITT ROMNEY,REPUBLICAN,3869,6614,20220315,TOTAL
468,39640,2012,VIRGINIA,VA,FREDERICK,51069,US PRESIDENT,MITT ROMNEY,REPUBLICAN,22858,36394,20220315,TOTAL
469,39909,2012,VIRGINIA,VA,PORTSMOUTH,51740,US PRESIDENT,BARACK OBAMA,DEMOCRAT,32501,45922,20220315,TOTAL
470,39748,2012,VIRGINIA,VA,POWHATAN,51145,US PRESIDENT,MITT ROMNEY,REPUBLICAN,11200,15525,20220315,TOTAL
471,39724,2012,VIRGINIA,VA,NEW KENT,51127,US PRESIDENT,MITT ROMNEY,REPUBLICAN,7246,10953,20220315,TOTAL
472,39891,2012,VIRGINIA,VA,MARTINSVILLE,51690,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3855,6284,20220315,TOTAL
473,39696,2012,VIRGINIA,VA,LOUDOUN,51107,US PRESIDENT,BARACK OBAMA,DEMOCRAT,82479,160060,20220315,TOTAL
474,39637,2012,VIRGINIA,VA,FRANKLIN,51067,US PRESIDENT,MITT ROMNEY,REPUBLICAN,16718,26707,20220315,TOTAL
475,39796,2012,VIRGINIA,VA,STAFFORD,51179,US PRESIDENT,MITT ROMNEY,REPUBLICAN,32480,60583,20220315,TOTAL
476,39688,2012,VIRGINIA,VA,KING WILLIAM,51101,US PRESIDENT,MITT ROMNEY,REPUBLICAN,5466,8923,20220315,TOTAL
477,39679,2012,VIRGINIA,VA,JAMES CITY,51095,US PRESIDENT,MITT ROMNEY,REPUBLICAN,22843,41240,20220315,TOTAL
478,39619,2012,VIRGINIA,VA,DINWIDDIE,51053,US PRESIDENT,MITT ROMNEY,REPUBLICAN,6875,13589,20220315,TOTAL
479,39712,2012,VIRGINIA,VA,MECKLENBURG,51117,US PRESIDENT,MITT ROMNEY,REPUBLICAN,7973,15077,20220315,TOTAL
480,39586,2012,VIRGINIA,VA,CAMPBELL,51031,US PRESIDENT,MITT ROMNEY,REPUBLICAN,17695,25696,20220315,TOTAL
481,39912,2012,VIRGINIA,VA,RADFORD,51750,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2732,5399,20220315,TOTAL
482,39760,2012,VIRGINIA,VA,PULASKI,51155,US PRESIDENT,MITT ROMNEY,REPUBLICAN,8920,14680,20220315,TOTAL
483,39756,2012,VIRGINIA,VA,PRINCE WILLIAM,51153,US PRESIDENT,BARACK OBAMA,DEMOCRAT,103331,180195,20220315,TOTAL
484,39805,2012,VIRGINIA,VA,TAZEWELL,51185,US PRESIDENT,MITT ROMNEY,REPUBLICAN,13843,17732,20220315,TOTAL
485,39849,2012,VIRGINIA,VA,DANVILLE,51590,US PRESIDENT,BARACK OBAMA,DEMOCRAT,12218,20204,20220315,TOTAL
486,39670,2012,VIRGINIA,VA,HENRY,51089,US PRESIDENT,MITT ROMNEY,REPUBLICAN,13984,24963,20220315,TOTAL
487,39888,2012,VIRGINIA,VA,MANASSAS PARK,51685,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2879,4656,20220315,TOTAL
488,39550,2012,VIRGINIA,VA,AMELIA,51007,US PRESIDENT,MITT ROMNEY,REPUBLICAN,4331,6915,20220315,TOTAL
489,39772,2012,VIRGINIA,VA,ROCKBRIDGE,51163,US PRESIDENT,MITT ROMNEY,REPUBLICAN,5898,10177,20220315,TOTAL
490,39879,2012,VIRGINIA,VA,LEXINGTON,51678,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1486,2687,20220315,TOTAL
491,39939,2012,VIRGINIA,VA,WINCHESTER,51840,US PRESIDENT,BARACK OBAMA,DEMOCRAT,5094,10296,20220315,TOTAL
492,39907,2012,VIRGINIA,VA,POQUOSON,51735,US PRESIDENT,MITT ROMNEY,REPUBLICAN,5312,7106,20220315,TOTAL
493,39778,2012,VIRGINIA,VA,RUSSELL,51167,US PRESIDENT,MITT ROMNEY,REPUBLICAN,8180,12088,20220315,TOTAL
494,39924,2012,VIRGINIA,VA,STAUNTON,51790,US PRESIDENT,BARACK OBAMA,DEMOCRAT,5728,11210,20220315,TOTAL
495,39565,2012,VIRGINIA,VA,BATH,51017,US PRESIDENT,MITT ROMNEY,REPUBLICAN,1274,2223,20220315,TOTAL
496,39652,2012,VIRGINIA,VA,GRAYSON,51077,US PRESIDENT,MITT ROMNEY,REPUBLICAN,4801,7121,20220315,TOTAL
497,39685,2012,VIRGINIA,VA,KING GEORGE,51099,US PRESIDENT,MITT ROMNEY,REPUBLICAN,6604,11325,20220315,TOTAL
498,39825,2012,VIRGINIA,VA,ALEXANDRIA,51510,US PRESIDENT,BARACK OBAMA,DEMOCRAT,52199,73411,20220315,TOTAL
499,39592,2012,VIRGINIA,VA,CARROLL,51035,US PRESIDENT,MITT ROMNEY,REPUBLICAN,8736,12918,20220315,TOTAL
500,39837,2012,VIRGINIA,VA,CHARLOTTESVILLE,51540,US PRESIDENT,BARACK OBAMA,DEMOCRAT,16510,21797,20220315,TOTAL
501,39631,2012,VIRGINIA,VA,FLOYD,51063,US PRESIDENT,MITT ROMNEY,REPUBLICAN,4673,7644,20220315,TOTAL
502,39894,2012,VIRGINIA,VA,NEWPORT NEWS,51700,US PRESIDENT,BARACK OBAMA,DEMOCRAT,51100,79444,20220315,TOTAL
503,39801,2012,VIRGINIA,VA,SUSSEX,51183,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3358,5440,20220315,TOTAL
504,39691,2012,VIRGINIA,VA,LANCASTER,51103,US PRESIDENT,MITT ROMNEY,REPUBLICAN,3753,6961,20220315,TOTAL
505,39715,2012,VIRGINIA,VA,MIDDLESEX,51119,US PRESIDENT,MITT ROMNEY,REPUBLICAN,3619,6080,20220315,TOTAL
506,39852,2012,VIRGINIA,VA,EMPORIA,51595,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1793,2696,20220315,TOTAL
507,39553,2012,VIRGINIA,VA,AMHERST,51009,US PRESIDENT,MITT ROMNEY,REPUBLICAN,8876,14970,20220315,TOTAL
508,39556,2012,VIRGINIA,VA,APPOMATTOX,51011,US PRESIDENT,MITT ROMNEY,REPUBLICAN,5340,7935,20220315,TOTAL
509,39568,2012,VIRGINIA,VA,BEDFORD,51019,US PRESIDENT,MITT ROMNEY,REPUBLICAN,26679,37425,20220315,TOTAL
510,39664,2012,VIRGINIA,VA,HANOVER,51085,US PRESIDENT,MITT ROMNEY,REPUBLICAN,39940,59058,20220315,TOTAL
511,39736,2012,VIRGINIA,VA,ORANGE,51137,US PRESIDENT,MITT ROMNEY,REPUBLICAN,9244,16354,20220315,TOTAL
512,39873,2012,VIRGINIA,VA,HARRISONBURG,51660,US PRESIDENT,BARACK OBAMA,DEMOCRAT,8654,15593,20220315,TOTAL
513,39543,2012,VIRGINIA,VA,ALBEMARLE,51003,US PRESIDENT,BARACK OBAMA,DEMOCRAT,29757,53907,20220315,TOTAL
514,39604,2012,VIRGINIA,VA,CLARKE,51043,US PRESIDENT,MITT ROMNEY,REPUBLICAN,4296,7762,20220315,TOTAL
515,39580,2012,VIRGINIA,VA,BUCHANAN,51027,US PRESIDENT,MITT ROMNEY,REPUBLICAN,6436,9646,20220315,TOTAL
516,48913,2016,VIRGINIA,VA,AUGUSTA,51015,US PRESIDENT,DONALD TRUMP,REPUBLICAN,26163,36343,20220315,TOTAL
517,49186,2016,VIRGINIA,VA,BUENA VISTA,51530,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1430,2407,20220315,TOTAL
518,49068,2016,VIRGINIA,VA,MONTGOMERY,51121,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,20021,43031,20220315,TOTAL
519,48958,2016,VIRGINIA,VA,CRAIG,51045,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2140,2794,20220315,TOTAL
520,48949,2016,VIRGINIA,VA,CHARLOTTE,51037,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3479,5808,20220315,TOTAL
521,49221,2016,VIRGINIA,VA,HAMPTON,51650,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,41312,62356,20220315,TOTAL
522,49024,2016,VIRGINIA,VA,HIGHLAND,51091,US PRESIDENT,DONALD TRUMP,REPUBLICAN,958,1391,20220315,TOTAL
523,49174,2016,VIRGINIA,VA,YORK,51199,US PRESIDENT,DONALD TRUMP,REPUBLICAN,18837,34118,20220315,TOTAL
524,49162,2016,VIRGINIA,VA,WASHINGTON,51191,US PRESIDENT,DONALD TRUMP,REPUBLICAN,19320,25847,20220315,TOTAL
525,49168,2016,VIRGINIA,VA,WISE,51195,US PRESIDENT,DONALD TRUMP,REPUBLICAN,12086,15163,20220315,TOTAL
526,49159,2016,VIRGINIA,VA,WARREN,51187,US PRESIDENT,DONALD TRUMP,REPUBLICAN,11773,17960,20220315,TOTAL
527,49192,2016,VIRGINIA,VA,CHESAPEAKE,51550,US PRESIDENT,DONALD TRUMP,REPUBLICAN,54047,112705,20220315,TOTAL
528,49252,2016,VIRGINIA,VA,NORTON,51720,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1021,1460,20220315,TOTAL
529,49126,2016,VIRGINIA,VA,ROCKINGHAM,51165,US PRESIDENT,DONALD TRUMP,REPUBLICAN,25990,37487,20220315,TOTAL
530,49273,2016,VIRGINIA,VA,SALEM,51775,US PRESIDENT,DONALD TRUMP,REPUBLICAN,7226,12225,20220315,TOTAL
531,49171,2016,VIRGINIA,VA,WYTHE,51197,US PRESIDENT,DONALD TRUMP,REPUBLICAN,10046,13343,20220315,TOTAL
532,49248,2016,VIRGINIA,VA,NORFOLK,51710,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,57023,83388,20220315,TOTAL
533,49081,2016,VIRGINIA,VA,NORTHUMBERLAND,51133,US PRESIDENT,DONALD TRUMP,REPUBLICAN,4302,7398,20220315,TOTAL
534,48945,2016,VIRGINIA,VA,CHARLES CITY,51036,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2496,4107,20220315,TOTAL
535,48934,2016,VIRGINIA,VA,BUCKINGHAM,51029,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3950,7295,20220315,TOTAL
536,49051,2016,VIRGINIA,VA,LOUISA,51109,US PRESIDENT,DONALD TRUMP,REPUBLICAN,10528,17631,20220315,TOTAL
537,49219,2016,VIRGINIA,VA,GALAX,51640,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1603,2376,20220315,TOTAL
538,49000,2016,VIRGINIA,VA,GOOCHLAND,51075,US PRESIDENT,DONALD TRUMP,REPUBLICAN,8384,14037,20220315,TOTAL
539,49132,2016,VIRGINIA,VA,SCOTT,51169,US PRESIDENT,DONALD TRUMP,REPUBLICAN,8247,10100,20220315,TOTAL
540,49266,2016,VIRGINIA,VA,RICHMOND,51760,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,81259,103484,20220315,TOTAL
541,49287,2016,VIRGINIA,VA,WILLIAMSBURG,51830,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5206,7626,20220315,TOTAL
542,49215,2016,VIRGINIA,VA,FREDERICKSBURG,51630,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,6707,11264,20220315,TOTAL
543,49120,2016,VIRGINIA,VA,ROANOKE,51161,US PRESIDENT,DONALD TRUMP,REPUBLICAN,31408,51489,20220315,TOTAL
544,49227,2016,VIRGINIA,VA,HOPEWELL,51670,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4724,9008,20220315,TOTAL
545,48985,2016,VIRGINIA,VA,FLUVANNA,51065,US PRESIDENT,DONALD TRUMP,REPUBLICAN,7025,13597,20220315,TOTAL
546,49278,2016,VIRGINIA,VA,SUFFOLK,51800,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,23280,43240,20220315,TOTAL
547,49234,2016,VIRGINIA,VA,LYNCHBURG,51680,US PRESIDENT,DONALD TRUMP,REPUBLICAN,17982,35671,20220315,TOTAL
548,48925,2016,VIRGINIA,VA,BOTETOURT,51023,US PRESIDENT,DONALD TRUMP,REPUBLICAN,13375,18739,20220315,TOTAL
549,49141,2016,VIRGINIA,VA,SOUTHAMPTON,51175,US PRESIDENT,DONALD TRUMP,REPUBLICAN,5035,8878,20220315,TOTAL
550,49101,2016,VIRGINIA,VA,PRINCE EDWARD,51147,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4591,9143,20220315,TOTAL
551,49282,2016,VIRGINIA,VA,VIRGINIA BEACH,51810,US PRESIDENT,DONALD TRUMP,REPUBLICAN,98224,203262,20220315,TOTAL
552,49209,2016,VIRGINIA,VA,FALLS CHURCH,51610,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5819,7757,20220315,TOTAL
553,49135,2016,VIRGINIA,VA,SHENANDOAH,51171,US PRESIDENT,DONALD TRUMP,REPUBLICAN,14094,20513,20220315,TOTAL
554,48909,2016,VIRGINIA,VA,ARLINGTON,51013,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,92016,121356,20220315,TOTAL
555,49012,2016,VIRGINIA,VA,HALIFAX,51083,US PRESIDENT,DONALD TRUMP,REPUBLICAN,9704,17001,20220315,TOTAL
